source_as,target_as,path_length,emissions,path
199378-PL-26,212208-FR-BRE,4,1289.0900000000004,199378-PL-26 -> 5617-PL-02 -> 5511-FR- -> 3215-FR- -> 212208-FR-BRE
206738-IT-52,60175-DE-NI,4,934.61,206738-IT-52 -> 1267-IT- -> 1299-SE- -> 3320-DE-BW -> 60175-DE-NI
196897-AT-,204681-DE-BY,4,639.3100000000001,196897-AT- -> 3330-AT- -> 1299-SE- -> 3320-DE-BW -> 204681-DE-BY
25365-HR-,199015-AT-9,4,568.83,25365-HR- -> 5391-HR-21 -> 1299-SE- -> 1764-AT- -> 199015-AT-9
31280-PL-,199577-LV-,4,1494.99,31280-PL- -> 5617-PL-02 -> 1299-SE- -> 5518-LV- -> 199577-LV-
201346-ES-,38988-DE-,4,650.52,201346-ES- -> 3223-NL-NH -> 1299-SE- -> 3209-DE-BW -> 38988-DE-
33442-CZ-,30905-HR-21,4,837.82,33442-CZ- -> 702-FR-IDF -> 1299-SE- -> 5391-HR-21 -> 30905-HR-21
59701-DK-,201087-SE-T,4,57.14999999999999,59701-DK- -> 3308-DK-84 -> 1299-SE- -> 3301-SE-AB -> 201087-SE-T
205607-HR-14,197325-LV-041,4,622.3100000000001,205607-HR-14 -> 5391-HR-21 -> 1299-SE- -> 5518-LV- -> 197325-LV-041
13043-DE-,12298-DE-NW,4,466.41,13043-DE- -> 702-FR-IDF -> 1299-SE- -> 5400-FR-IDF -> 12298-DE-NW
8637-ES-,50862-NL-LI,4,365.42,8637-ES- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 50862-NL-LI
202120-NL-,2202-FR-NAQ,4,181.31,202120-NL- -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 2202-FR-NAQ
49927-SI-039,50183-NL-,4,742.7099999999999,49927-SI-039 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 50183-NL-
212062-EE-37,51516-IE-,4,903.67,212062-EE-37 -> 3249-EE-37 -> 1299-SE- -> 5466-IE-L -> 51516-IE-
12483-DK-,42680-GR-E,4,736.53,12483-DK- -> 3292-DK-82 -> 4455-FR- -> 1241-GR-B -> 42680-GR-E
44440-PL-14,42312-DE-,4,1646.0500000000002,44440-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 42312-DE-
205862-FR-,48950-DE-BE,4,277.69,205862-FR- -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 48950-DE-BE
201637-PL-28,8692-AT-,4,1441.51,201637-PL-28 -> 5617-PL-02 -> 1299-SE- -> 1764-AT- -> 8692-AT-
207023-FR-IDF,39057-AT-7,4,348.32000000000005,207023-FR-IDF -> 1299-SE- -> 1764-AT- -> 1853-AT-1 -> 39057-AT-7
212563-SI-023,62086-DE-,4,1048.29,212563-SI-023 -> 5603-SI-061 -> 3320-DE-BW -> 5430-DE- -> 62086-DE-
200478-NL-NH,31687-SI-,4,742.71,200478-NL-NH -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 31687-SI-
15719-HR-,197266-SI-,4,977.81,15719-HR- -> 5391-HR-21 -> 3320-DE-BW -> 5603-SI-061 -> 197266-SI-
205505-DE-,35757-PT-,4,714.67,205505-DE- -> 1299-SE- -> 3320-DE-BW -> 2860-PT-11 -> 35757-PT-
201951-AT-,199800-EE-,4,289.03,201951-AT- -> 1764-AT- -> 1299-SE- -> 3249-EE-37 -> 199800-EE-
34488-SI-,205332-IT-25,4,884.4699999999999,34488-SI- -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 205332-IT-25
58098-HU-BU,204080-CZ-,4,935.76,58098-HU-BU -> 5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 204080-CZ-
200491-DE-MV,12319-ES-,4,649.95,200491-DE-MV -> 3320-DE-BW -> 1299-SE- -> 3262-ES-CT -> 12319-ES-
9119-SI-064,64488-SK-,4,823.6700000000001,9119-SI-064 -> 5391-HR-21 -> 1299-SE- -> 5578-SK- -> 64488-SK-
24780-IT-62,205017-PL-02,4,1736.81,24780-IT-62 -> 1267-IT- -> 1299-SE- -> 5617-PL-02 -> 205017-PL-02
34795-RO-,213275-DE-NW,4,959.43,34795-RO- -> 5606-RO- -> 1299-SE- -> 3320-DE-BW -> 213275-DE-NW
43205-BG-16,198605-CZ-10,4,1216.72,43205-BG-16 -> 5511-FR- -> 1299-SE- -> 5610-CZ-10 -> 198605-CZ-10
12349-DE-,48653-SI-173,4,859.57,12349-DE- -> 702-FR-IDF -> 3320-DE-BW -> 5603-SI-061 -> 48653-SI-173
196922-DE-BY,206086-DE-HE,4,466.41,196922-DE-BY -> 1299-SE- -> 5511-FR- -> 3215-FR- -> 206086-DE-HE
42663-LV-091,38955-AT-,4,488.2500000000001,42663-LV-091 -> 5518-LV- -> 1299-SE- -> 1764-AT- -> 38955-AT-
202664-AT-3,203583-HU-CS,4,687.25,202664-AT-3 -> 1764-AT- -> 3223-NL-NH -> 5483-HU-BU -> 203583-HU-CS
39648-SE-O,25541-SI-159,4,629.89,39648-SE-O -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 25541-SI-159
197965-DE-NW,51634-SE-AB,4,323.1800000000001,197965-DE-NW -> 5405-AT-9 -> 1299-SE- -> 2119-SE-AB -> 51634-SE-AB
8787-AT-,200714-PL-24,4,1441.5100000000002,8787-AT- -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 200714-PL-24
43734-FR-,54528-SE-,4,68.49,43734-FR- -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 54528-SE-
211083-DE-NW,3457-SE-,4,349.55000000000007,211083-DE-NW -> 3214-NL-NH -> 1299-SE- -> 702-FR-IDF -> 3457-SE-
42739-PL-30,1882-SE-,4,642.4,42739-PL-30 -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 1882-SE-
39057-AT-3,203581-DK-84,4,377.94,39057-AT-3 -> 1853-AT-1 -> 1764-AT- -> 3292-DK-82 -> 203581-DK-84
16138-PL-,44385-AT-3,4,1441.51,16138-PL- -> 5617-PL-02 -> 1299-SE- -> 1764-AT- -> 44385-AT-3
8264-SK-,51634-SE-AB,4,442.8900000000001,8264-SK- -> 5578-SK- -> 1299-SE- -> 2119-SE-AB -> 51634-SE-AB
42739-PL-06,212548-SI-140,4,1240.19,42739-PL-06 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 212548-SI-140
49046-BE-,28952-SK-TA,4,915.3,49046-BE- -> 2611-BE- -> 4455-FR- -> 5610-CZ-10 -> 28952-SK-TA
47377-BE-BRU,31705-DE-HE,4,549.6700000000001,47377-BE-BRU -> 5511-FR- -> 1299-SE- -> 680-DE- -> 31705-DE-HE
50845-NL-,57201-EE-37,4,198.75,50845-NL- -> 1759-FI-18 -> 1299-SE- -> 3249-EE-37 -> 57201-EE-37
33839-RO-,59945-PL-10,4,1761.63,33839-RO- -> 5606-RO- -> 1299-SE- -> 5617-PL-02 -> 59945-PL-10
34482-DK-84,56454-LV-042,4,324.49,34482-DK-84 -> 3292-DK-82 -> 1299-SE- -> 5518-LV- -> 56454-LV-042
198530-DK-83,206912-CY-02,4,1308.63,198530-DK-83 -> 3292-DK-82 -> 1299-SE- -> 5504-CY-01 -> 206912-CY-02
16168-ES-MD,39840-SE-,4,164.83,16168-ES-MD -> 4455-FR- -> 2603-DK- -> 1653-SE- -> 39840-SE-
51728-FI-08,196681-PL-24,4,1249.17,51728-FI-08 -> 1759-FI-18 -> 1299-SE- -> 5617-PL-02 -> 196681-PL-24
9064-RO-B,49473-DE-HH,4,959.43,9064-RO-B -> 5606-RO- -> 1299-SE- -> 3320-DE-BW -> 49473-DE-HH
1270-DE-,44418-RO-,4,770.7099999999999,1270-DE- -> 702-FR-IDF -> 1299-SE- -> 5606-RO- -> 44418-RO-
210300-PT-11,20751-AT-,4,530.61,210300-PT-11 -> 2860-PT-11 -> 4455-FR- -> 1764-AT- -> 20751-AT-
28879-DE-,20606-RO-,4,770.7099999999999,28879-DE- -> 5400-FR-IDF -> 1299-SE- -> 5606-RO- -> 20606-RO-
44013-SE-X,199151-PL-32,4,1248.13,44013-SE-X -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 199151-PL-32
204007-DE-HE,31285-DE-NW,4,747.4700000000001,204007-DE-HE -> 3223-NL-NH -> 1299-SE- -> 3209-DE-BW -> 31285-DE-NW
31697-FR-NAQ,207311-PL-20,4,1268.61,31697-FR-NAQ -> 702-FR-IDF -> 1299-SE- -> 5617-PL-02 -> 207311-PL-20
44603-PL-14,35436-RO-B,4,1761.63,44603-PL-14 -> 5617-PL-02 -> 1299-SE- -> 5606-RO- -> 35436-RO-B
21454-IT-25,197843-SI-133,4,884.47,21454-IT-25 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 197843-SI-133
44392-AT-,5606-RO-B,4,594.8299999999999,44392-AT- -> 5404-AT-5 -> 1764-AT- -> 1299-SE- -> 5606-RO-B
48810-RO-,28952-SK-TC,4,1221.32,48810-RO- -> 5606-RO- -> 1299-SE- -> 5610-CZ-10 -> 28952-SK-TC
12676-DE-HE,15496-FI-18,4,262.82,12676-DE-HE -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 15496-FI-18
34702-EE-37,2494-AT-3,4,361.9,34702-EE-37 -> 1299-SE- -> 1764-AT- -> 1853-AT-1 -> 2494-AT-3
60344-DE-NW,61243-RO-IF,4,959.43,60344-DE-NW -> 680-DE- -> 1299-SE- -> 5606-RO- -> 61243-RO-IF
57801-SK-,50134-DK-84,4,492.99,57801-SK- -> 5578-SK- -> 1299-SE- -> 3292-DK-82 -> 50134-DK-84
2280-FR-,42236-DK-,4,102.68,2280-FR- -> 1299-SE- -> 2603-DK- -> 1835-DK- -> 42236-DK-
202948-PL-14,203441-DE-,4,1646.0500000000002,202948-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 203441-DE-
59701-DK-82,212700-IT-,4,357.26,59701-DK-82 -> 3342-DK- -> 3292-DK-82 -> 4455-FR- -> 212700-IT-
9036-FR-HDF,44477-PT-11,4,242.72000000000003,9036-FR-HDF -> 4455-FR- -> 3292-DK-82 -> 3342-DK- -> 44477-PT-11
59789-AT-,1136-NL-NH,4,354.21000000000004,59789-AT- -> 1764-AT- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH
56657-DE-BY,15711-ES-NC,4,649.95,56657-DE-BY -> 3320-DE-BW -> 1299-SE- -> 3262-ES-CT -> 15711-ES-NC
41345-PT-,204179-SE-,4,316.75000000000006,41345-PT- -> 2860-PT-11 -> 4455-FR- -> 3399-SE-AB -> 204179-SE-
209798-EE-,202054-ES-MC,4,265.61,209798-EE- -> 1257-SE-AB -> 1299-SE- -> 5505-ES-VC -> 202054-ES-MC
15446-DE-NI,20606-RO-,4,959.43,15446-DE-NI -> 3320-DE-BW -> 1299-SE- -> 5606-RO- -> 20606-RO-
25387-SE-O,41455-PL-10,4,1227.65,25387-SE-O -> 1257-SE-AB -> 1299-SE- -> 5617-PL-02 -> 41455-PL-10
39694-FR-OCC,207023-FR-IDF,4,88.97,39694-FR-OCC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 207023-FR-IDF
2259-FR-GES,29169-FR-,4,88.97,2259-FR-GES -> 2200-FR- -> 5511-FR- -> 1299-SE- -> 29169-FR-
198696-PL-14,201609-DE-,4,1646.0500000000002,198696-PL-14 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 201609-DE-
9088-SE-,25068-DE-,4,241.3,9088-SE- -> 1653-SE- -> 2603-DK- -> 1299-SE- -> 25068-DE-
42572-AT-,206618-DE-,4,450.59,42572-AT- -> 1764-AT- -> 1299-SE- -> 702-FR-IDF -> 206618-DE-
12501-SE-,44404-DE-,4,425.4500000000001,12501-SE- -> 3301-SE-AB -> 1299-SE- -> 3320-DE-BW -> 44404-DE-
201078-DK-84,34656-PL-,4,1277.75,201078-DK-84 -> 3292-DK-82 -> 1299-SE- -> 5617-PL-02 -> 34656-PL-
16076-IT-,56657-DE-,4,934.61,16076-IT- -> 1267-IT- -> 1299-SE- -> 3320-DE-BW -> 56657-DE-
49035-PL-,209041-SE-Y,4,1227.6500000000003,49035-PL- -> 5617-PL-02 -> 1299-SE- -> 1257-SE-AB -> 209041-SE-Y
209744-DE-,202819-SK-TA,4,861.2900000000001,209744-DE- -> 3320-DE-BW -> 1299-SE- -> 5578-SK- -> 202819-SK-TA
207623-IT-,24675-IE-,4,1365.19,207623-IT- -> 1267-IT- -> 4455-FR- -> 2110-IE-L -> 24675-IE-
39373-DE-BE,197155-PL-14,4,1646.0500000000002,39373-DE-BE -> 3209-DE-BW -> 1299-SE- -> 5617-PL-02 -> 197155-PL-14
44134-DK-84,15629-HU-BU,4,498.44,44134-DK-84 -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-BU
51024-RO-BC,1926-FI-18,5,589.0099999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18
208353-FR-PAC,204072-EE-37,5,138.01999999999998,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37
33839-RO-CT,15629-HU-,5,1008.78,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-
210543-AT-,50988-PL-12,5,1549.85,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12
207322-SE-AB,1303-FR-,5,69.9,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-
33867-LV-,28685-NL-GE,5,521.9200000000001,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE
204534-PL-06,205403-SI-012,5,1851.9,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012
34262-HU-,16055-AT-,6,866.83,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 3330-AT- -> 16055-AT-
49460-SK-BC,48951-DE-HE,6,1077.97,49460-SK-BC -> 2607-SK-BL -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 3320-DE-BW -> 48951-DE-HE
16104-SI-085,47915-RO-,6,1279.5099999999998,16104-SI-085 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 3223-NL-NH -> 3164-RO- -> 47915-RO-
12833-PT-,56397-RO-,6,1020.75,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-NL-NH -> 5483-HU-BU -> 56397-RO-
197679-SI-061,8748-SE-,6,657.7599999999999,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-
